id,title,credits,raw_required,category,group,courseType,source_key,source_file,source_line
UL-127,空間デザイン演習(3),2,△,専門分野,都市生活学科科目,elective-required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,空間デザイン演習(3)                          △    2       2                        UL-127   20    10   50   0    20   中島伸 他
UL-128,都市デジタルシミュレーション(1),2,○,専門分野,都市生活学科科目,required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,域   都市デジタルシミュレーション(1)                    ○    2       2                        UL-128   30    0    50   0    20   末繁雄一 他
UL-129,都市デジタルシミュレーション(2),2,△,専門分野,都市生活学科科目,elective-required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,都市デジタルシミュレーション(2)                    △    2                  2             UL-129   30    0    50   0    20   斉藤圭 他
UL-12A,都市デジタルシミュレーション(3),2,△,専門分野,都市生活学科科目,elective-required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,都市デジタルシミュレーション(3)                    △    2                  2             UL-12A   30    0    50   0    20   斉藤圭 他
UL-12B,マーケティングリサーチ演習(1),2,○,専門分野,都市生活学科科目,required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,マーケティングリサーチ演習(1)                     ○    2       2                        UL-12B   30    0    50   0    20   西山敏樹 他
UL-12C,マーケティングリサーチ演習(2),2,△,専門分野,都市生活学科科目,elective-required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,マーケティングリサーチ演習(2)                     △    2                  2             UL-12C   30    0    50   0    20   坂倉杏介 他
UL-12D,マーケティングリサーチ演習(3),2,△,専門分野,都市生活学科科目,elective-required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,マーケティングリサーチ演習(3)                     △    2                  2             UL-12D   30    0    50   0    20   林和眞 他
UL-221,SD PBL(1),1,○,専門分野,都市生活学科科目,required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,SD PBL(1)                            ○    1   1   1                        UL-221   20    0     0   80   0    坂倉杏介 他
UL-222,SD PBL(2),1,○,専門分野,都市生活学科科目,required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,礎   SD PBL(2)                            ○    1                  2             UL-222   20    0     0   80   0    太田明 他
UL-223,SD PBL(3),1,○,専門分野,都市生活学科科目,required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,SD PBL(3)                            ○    1                          2     UL-223   9     24   24   24   19   坂倉杏介 他
UL-224,キャリアデザイン,1,○,専門分野,都市生活学科科目,required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,領   キャリアデザイン                             ○    1                      2   (2)   UL-224   20    0     0   80   0    菊池武晴 他
UL-225,未来を拓くイノベーション,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,未来を拓くイノベーション                              2   2   (2)                      UL-225   60    20   10   0    10   オムニバス
UL-331,経営戦略論,2,△,専門分野,都市生活学科科目,elective-required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,経営戦略論                                △    2                      2         UL-331   0     20   20   0    60   菊池武晴
UL-232,エリアマーケティング,2,△,専門分野,都市生活学科科目,elective-required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,"市   エリアマーケティング                           △    2                  2             UL-232   0     20   20   0    60   林和眞,北見幸一"
UL-245,エリアマネジメント,2,△,専門分野,都市生活学科科目,elective-required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,門       エリアマネジメント                            △    2                  2             UL-245   0     20   20   0    60   坂井文
UL-231,サービスデザイン(2),2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,サービスデザイン(2)                               2                      2         UL-231   0     20   20   0    60   木村篤信
UL-332,Urban Tourism,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,Urban Tourism                             2                          2     UL-332   0     20   20   0    60   リーラ・ドリアンダ 他
UL-333,広告コミュニケーション,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,イ   広告コミュニケーション                               2                          2     UL-333   0     20   20   0    60   京井良彦
UL-334,ブランド戦略,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,ブランド戦略                                    2                          2     UL-334   0     20   20   0    60   北見幸一
UL-241,都市政策,2,△,専門分野,都市生活学科科目,elective-required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,都市政策                                 △    2       2                        UL-241   0     20   20   0    60   柏原沙織
UL-242,住宅と不動産,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,市   住宅と不動産                                    2              2                 UL-242   0     20   20   0    60   宇都正哲
UL-341,経営財務,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,の   経営財務                                      2                      2         UL-341   0     20   20   0    60   岡澤由季
UL-243,都市空間の演出,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,ネ   都市空間の演出                                   2                  2             UL-243   0     20   20   0    60   末繁雄一
UL-246,都市開発プロジェクト,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,メ   都市開発プロジェクト                                2                  2             UL-246   0     20   20   0    60   太田明
UL-244,都市ビジネス,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,ン   都市ビジネス                                    2                  2             UL-244   0     20   20   0    60   宇都正哲
UL-251,都市デザイン,2,△,専門分野,都市生活学科科目,elective-required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,科       都市デザイン                               △    2       2                        UL-251   0     20   20   0    60   川口英俊
UL-351,建築空間論,2,△,専門分野,都市生活学科科目,elective-required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,都   建築空間論                                △    2                      2         UL-351   0     20   20   0    60   中島伸
UL-352,アーバンランドスケープ,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,"市   アーバンランドスケープ                               2                      2         UL-352   0     20   20   0    60   坂井文,川口英俊"
UL-252,インテリアデザインと実務,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,デ   インテリアデザインと実務                              2              2                 UL-252   0     20   20   0    60   高柳英明
UL-253,建築史,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,イ   建築史                                       2              2                 UL-253   0     20   20   0    60   岩谷洋子
UL-354,住宅計画,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,ン   住宅計画                                      2                          2     UL-354   0     20   20   0    60   佐々木龍郎
UL-355,都市の建築ストックの再生,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,都市の建築ストックの再生                              2                      2         UL-355   0     20   20   0    60   山田智彦
UL-361,モビリティデザイン,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,モビリティデザイン                                 2                          2     UL-361   0     20   20   0    60   西山敏樹 他
UL-262,ユニバーサルデザイン,2,△,専門分野,都市生活学科科目,elective-required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,ユニバーサルデザイン                           △    2                  2             UL-262   0     20   20   0    60   西山敏樹
UL-263,住まいの構法・生産・流通,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,市   住まいの構法・生産・流通                              2                  2             UL-263   0     20   20   0    60   信太洋行
UL-264,都市の安全環境,2,△,専門分野,都市生活学科科目,elective-required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,都市の安全環境                              △    2              2                 UL-264   0     20   20   0    60   諫川輝之
UL-261,都市環境デザイン,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,く   都市環境デザイン                                  2                  2             UL-261   0     20   20   0    60   斉藤圭
UL-265,住まいと環境,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,住まいと環境                                    2                          2     UL-265   0     20   20   0    60   斉藤圭
UL-362,都市計画(2),2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,都市計画(2)                                   2                      2         UL-362   0     20   20   0    60   柏原沙織
UL-271,建築法規,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,建築法規                    2           2                                 UL-271    0     20    20      0         60       加藤健三
UL-272,建築材料,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,建    建築材料                    2           2                                 UL-272    0     20    20      0         60       信太洋行
UL-371,建築構造,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,築    建築構造                    2                             2               UL-371    0     20    20      0         60       下久保亘
UL-372,構造力学(1)及び演習,3,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,対    構造力学(1)及び演習             3                    4                        UL-372    0     20    20      0         60       石井久史
UL-373,構造力学(2)及び演習,3,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,科    構造力学(2)及び演習             3                             4               UL-373    0     20    20      0         60       石井久史
UL-374,鉄筋コンクリート構造,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,目    鉄筋コンクリート構造              2                             2               UL-374    0     20    20      0         60       戸田成信
UL-375,環境と設備,2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,環境と設備                   2                    2                        UL-375    0     20    20      0         60       木原己人
UL-481,プロジェクト演習(1),2,○,専門分野,都市生活学科科目,required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,プロジェクト演習(1)         ○   2                    4                        UL-481   20     20    20      20        20       中島伸 他
UL-482,プロジェクト演習(2),2,○,専門分野,都市生活学科科目,required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,合    プロジェクト演習(2)         ○   2                             4               UL-482   20     20    20      20        20       中島伸 他
UL-483,卒業研究(1),3,○,専門分野,都市生活学科科目,required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,域    卒業研究(1)             ○   3                                  6    (6)   UL-483   30     10    30      0         30       西山敏樹 他
UL-484,卒業研究(2),3,○,専門分野,都市生活学科科目,required,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,卒業研究(2)             ○   3                                 (6)   6     UL-484   30     10    30      0         30       西山敏樹 他
UL-581,海外研修(1),2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,門             海外研修(1)                 2                                             UL-581   30     10    10      40        10
UL-582,海外研修(2),1,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,科             海外研修(2)                 1                                             UL-582   30     10    10      40        10
UL-583,インターンシップ(1),1,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,インターンシップ(1)             1                                             UL-583   20     20    20      20        20       各教員
UL-584,インターンシップ(2),1,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,インターンシップ(2)             1                                             UL-584   20     20    20      20        20       各教員
UL-585,まちづくり演習(1),2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,まちづくり演習(1)              2                                             UL-585   20     10    10      50        10       各教員
UL-586,まちづくり演習(2),1,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,総    まちづくり演習(2)              1                                             UL-586   20     10    10      50        10       各教員
UL-587,まちづくり演習(3),1,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,領    まちづくり演習(3)              1                                             UL-587   20     10    10      50        10       各教員
UL-58B,国際ワークショップ(2),1,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,国際ワークショップ(2)            1                                             UL-58B   20     10    10      50        10       各教員
UL-58C,国際ワークショップ(3),1,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,国際ワークショップ(3)            1                                             UL-58C   20     10    10      50        10       各教員
UL-588,特別講義(1),2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,特別講義(1)                 2                                             UL-588    0     20    20      0         60       各教員
UL-589,特別講義(2),2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,特別講義(2)                 2                                             UL-589    0     20    20      0         60       各教員
UL-59D,特別講義(3),2,,専門分野,都市生活学科科目,elective,urban_life,9a97b84ce1f096e0db084e81dac0bf1f.pdf,特別講義(3)                 2                                             UL-59D    0     20    20      0         60       各教員
HS-113,情報通信技術の基礎と活用(1)演習,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,情報通信技術の基礎と活用(1)       演習   ○   ○   1     ○       ○   2                         HS-113   20    10   10   10   50
HS-114,情報通信技術の基礎と活用(2)演習,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,情報通信技術の基礎と活用(2)       演習   ○   ○   1     ○       ○       2                     HS-114   20    10   10   10   50
HS-212,情報通信技術の理解と応用(1）演習,1,○ △1,専門分野,人間科学科科目,elective-required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,情報通信技術の理解と応用(1）       演習       ○   1     △1      －           2                 HS-212   20    10   10   10   50
HS-213,情報通信技術の理解と応用(2)演習,1,○ △1,専門分野,人間科学科科目,elective-required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,情報通信技術の理解と応用(2)       演習       ○   1     △1      －               2             HS-213   20    10   10   10   50
HS-132,人間の行動と心理講義,2,△1,専門分野,人間科学科科目,elective-required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,人間の行動と心理              講義           2     △1      －   2                         HS-132   20    25   10   15   30
HS-175,人間と健康講義,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,人間と健康                 講義   ○   ○   1     ○       －   1                         HS-175   40    10   10   20   20
HS-372,公衆衛生学講義,2,○ △1,専門分野,人間科学科科目,elective-required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,公衆衛生学                 講義       ○   2     △1      －                         2   HS-372   20    20   10   20   30
HS-121,保育原理講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育原理                  講義   ○   ○   2     ○       －   2                         HS-121   40    10   10   20   20
HS-221,教育原理講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,教育原理                  講義   ○       2     ○       ○           2                 HS-221   10    10   10   10   60
HS-222,教育社会学講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,教育社会学                 講義   ○       2     －       ○               2             HS-222   10    10   10   10   60
HS-161,子ども家庭福祉講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,専       子ども家庭福祉               講義   ○   ○   2     ○       －   2                         HS-161   20    30   10   10   30
HS-263,社会福祉講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,門       社会福祉                  講義       ○   2     ○       －               2             HS-263   20    10   10   30   30
HS-262,社会的養護(1)講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,基       社会的養護(1)              講義           2     ○       －           2                 HS-262   10    30   20   10   30
HS-131,発達心理学講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,礎       発達心理学                 講義   ○   ○   2     ○       ○       2                     HS-131   35    25   10   10   20
HS-231,子ども家庭支援の心理学講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,科       子ども家庭支援の心理学           講義   ○       2     ○       －           2                 HS-231   20    20   20   30   10
HS-272,子どもの保健と健康講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,目       子どもの保健と健康             講義       ○   2     ○       ○           2                 HS-272   20    20   10   20   30
HS-273,子どもの安全と健康演習,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,子どもの安全と健康             演習           1     ○       －               1             HS-273   20    20   10   20   30
HS-172,子どもの食と栄養演習,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,子どもの食と栄養              演習       ○   2     ○       －       2                     HS-172   20    20   10   20   30
HS-241,保育内容総論演習,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育内容総論                演習   ○       2     ○       ○           2                 HS-241   30    20   0    25   25
HS-151,音楽実技入門演習,2,,専門分野,人間科学科科目,elective,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,音楽実技入門                演習           2     －       －   2                         HS-151   60    0    0     0   40
HS-174,理工学と生活講義,2,,専門分野,人間科学科科目,elective,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,理工学と生活                講義           2     －       －       2                     HS-174   15    15   15   30   25
HS-173,医用工学リテラシー講義,2,,専門分野,人間科学科科目,elective,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,医用工学リテラシー             講義           2     －       －   2                         HS-173   10    0    20    0   70
HS-112,人間科学入門講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,人間科学入門                講義   ○   ○   2     ○       －   2                         HS-112   20    20   10   10   40
HS-111,SD PBL(1) 演習,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,SD PBL(1)             演習   ○   ○   1     －       －   2                         HS-111   30    20   30   10   10
HS-211,SD PBL(2) 演習,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,SD PBL(2)             演習   ○   ○   1     －       －           1                 HS-211   20    20   10   20   30
HS-311,SD PBL(3) 演習,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,SD PBL(3)             演習   ○   ○   1     －       －                         2   HS-311   9     24   24   24   19
HS-323,保育者論講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育者論                  講義   ○       2     ○       ○                         2   HS-323   30    20   0     0   50
HS-232,教育心理学講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,教育心理学                 講義   ○       2     ○       ○               2             HS-232   20    25   10   15   30
HS-332,子ども理解の理論と方法演習,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,子ども理解の理論と方法           演習   ○       2     ○       ○                     2       HS-332   30    20   20   10   20
HS-261,子ども家庭支援論講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,子ども家庭支援論              講義           2     ○       －           2                 HS-261   20    30   10   10   30
HS-223,保育の計画と評価講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育の計画と評価              講義           2     ○       －               2             HS-223   30    10   20   10   30
HS-322,カリキュラム論講義,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,カリキュラム論               講義           1     －       ○                         1   HS-322   10    10   10   10   60
HS-344,保育内容健康指導法演習,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,専       保育内容健康指導法             演習           2     ○       ○                         2   HS-344   10    20   20   20   30
HS-242,保育内容人間関係指導法演習,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,門       保育内容人間関係指導法           演習           2     ○       ○           2                 HS-242   30    10   20   10   30
HS-341,保育内容環境指導法演習,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,科       保育内容環境指導法             演習           2     ○       ○                     2       HS-341   20    30   0     0   50
HS-247,保育内容言葉指導法演習,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,目       保育内容言葉指導法             演習           2     ○       ○               2             HS-247   30    20   0    25   25
HS-245,保育内容表現指導法演習,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育内容表現指導法             演習           2     ○       ○               2             HS-245   40    0    0    30   30
HS-171,乳児保育(1)講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,乳児保育(1)               講義           2     ○       －       2                     HS-171   40    10   10   30   10
HS-371,乳児保育(2)演習,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,乳児保育(2)               演習           1     ○       －                     1       HS-371   40    20   20   20   0
HS-271,演習,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,演習   ○       2     ○       ○               2             HS-271   30    0    20   30   20
HS-362,社会的養護(2)演習,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,社会的養護(2)              演習           1     ○       －                         1   HS-362   30    0    20   30   20
HS-361,子育て支援演習,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,子育て支援                演習   ○       2    ○      －                              2             HS-361   20    20   10   30   20
HS-243,保育内容の理解と方法（音楽表現）演習,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育内容の理解と方法（音楽表現）     演習           1    ○      ○              2                             HS-243   30    20   0    0    50
HS-143,保育内容の理解と方法（造形表現）演習,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育内容の理解と方法（造形表現）     演習           1    ○      ○        2                                   HS-143   30    0    10   20   40
HS-244,保育内容の理解と方法（身体表現）演習,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育内容の理解と方法（身体表現）     演習           1    ○      ○              2                             HS-244   20    20   10   30   20
HS-144,保育内容の理解と方法（言語表現）演習,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育内容の理解と方法（言語表現）     演習           1    ○      ○        2                                   HS-144   10    30   10   10   40
HS-393,保育実習(1)(保育所・施設)実習,4,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育実習(1)(保育所・施設)      実習           4    ○      －                        4                   HS-393   40    0    0    60    0
HS-391,保育実習指導(1)(保育所)演習,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育実習指導(1)(保育所)       演習           1    ○      －                        2                   HS-391   30    0    20   30   20
HS-392,保育実習指導(1)(施設)演習,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育実習指導(1)(施設)        演習           1    ○      －                        2                   HS-392   30    10   10   30   20
HS-493,保育実習(2)(保育所)実習,2,△2,専門分野,人間科学科科目,elective-required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育実習(2)(保育所)         実習           2    △2     －                                    2       HS-493   40    0    0    60    0
HS-491,保育実習指導(2)(保育所)演習,1,△2,専門分野,人間科学科科目,elective-required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育実習指導(2)(保育所)       演習           1    △2     －                                    2       HS-491   30    0    20   30   20
HS-494,保育実習(3)(施設)実習,2,△3,専門分野,人間科学科科目,elective-required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育実習(3)(施設)          実習           2    △3     －                                    2       HS-494   30    10   20   20   20
HS-492,保育実習指導(3)(施設)演習,1,△3,専門分野,人間科学科科目,elective-required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育実習指導(3)(施設)        演習           1    △3     －                                    2       HS-492   30    10   20   20   20
HS-495,保育・教職実践演習(幼稚園)演習,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育・教職実践演習(幼稚園)       演習           2    ○      ○                                        2   HS-495   20    25   10   15   30
HS-331,心理研究法演習,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,心理研究法                演習       ○   2    －      －                        2                   HS-331   10    20   20   20   30
HS-431,臨床心理学演習,2,△4,専門分野,人間科学科科目,elective-required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,臨床心理学                演習           2    △4     －                                    2       HS-431   20    25   10   15   30
HS-152,音楽実技(1)演習,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,音楽実技(1)              演習           2    ○      －        2                                   HS-152   60    0    0    0    40
HS-251,音楽実技(2)演習,2,△4,専門分野,人間科学科科目,elective-required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,音楽実技(2)              演習           2    △4     －                  2                         HS-251   40    0    0    0    60
HS-252,造形演習,2,△4,専門分野,人間科学科科目,elective-required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,造形                   演習           2    △4     －              2                             HS-252   30    0    10   20   40
HS-154,手話演習,2,△4,専門分野,人間科学科科目,elective-required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,手話                   演習           2    △4     －    2                                       HS-154   30    20   10   30   10
HS-141,子どもと人間関係演習,2,△4 ○,専門分野,人間科学科科目,elective-required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,子どもと人間関係             演習           2    △4     ○    2                                       HS-141   30    10   10   20   30
HS-246,子どもと言葉演習,2,△4 ○,専門分野,人間科学科科目,elective-required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,子どもと言葉               演習           2    △4     ○              2                             HS-246   10    30   0    0    60
HS-122,教育学概論講義,2,○ △4 △5,専門分野,人間科学科科目,elective-required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,教育学概論                講義       ○   2    △4 △5       2                                       HS-122   10    10   10   10   60
HS-321,幼児教育方法論講義,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,幼児教育方法論              講義           1    －      ○                        1                   HS-321   30    10   20   10   30
HS-333,教育相談講義,2,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,教育相談                 講義           2    －      ○                        2                   HS-333   20    25   10   15   30
HS-395,幼稚園教育実習実習,4,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,幼稚園教育実習              実習           4    －      ○                        (4)   4             HS-395   40    0    0    30   30
HS-394,幼稚園教育実習指導演習,1,○,専門分野,人間科学科科目,required,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,幼稚園教育実習指導            演習           1    －      ○                        (1)   1             HS-394   40    0    0    30   30
HS-511,インターンシップ(1)実習,1,,専門分野,人間科学科科目,elective,human,9ac54018ba04a3dadd1774fcaec7facc.pdf,インターンシップ(1)          実習           1    －      －                                            HS-511   20    20   20   20   20
